1	0.06	0.56	0.91
2	0.1	0.56	0.92
3	0.14	0.56	0.95
4	0.18	0.55	0.98
5	0.22	0.55	1.01
6	0.26	0.54	1.03
7	0.3	0.53	1.03
8	0.34	0.53	1.03
9	0.38	0.55	1.04
10	0.42	0.55	1.03
11	0.5	0.59	1.04
12	0.54	0.6	1
13	0.58	0.62	0.97
14	0.62	0.64	0.94
15	0.66	0.65	0.91
16	0.7	0.67	0.89
17	0.74	0.68	0.88
18	0.78	0.69	0.86
19	0.82	0.7	0.82
20	0.86	0.71	0.78
21	0.9	0.71	0.74
22	0.94	0.7	0.68
23	0.98	0.67	0.62
24	1.02	0.65	0.56
25	1.06	0.65	0.51
26	1.1	0.63	0.44
27	1.14	0.64	0.39
28	1.18	0.62	0.33
29	1.22	0.6	0.28
30	1.26	0.59	0.23
31	1.3	0.58	0.17
32	1.34	0.58	0.13
33	1.38	0.58	0.08
34	1.42	0.58	0.04
35	1.46	0.57	0.01
36	1.5	0.57	-0.02
37	1.54	0.57	-0.06
38	1.58	0.58	-0.1
39	1.62	0.59	-0.14
40	1.66	0.59	-0.18
41	1.7	0.59	-0.21
42	1.74	0.58	-0.24
43	1.78	0.57	-0.27
44	1.82	0.55	-0.3
45	1.86	0.53	-0.33
46	1.9	0.52	-0.35
47	1.96	0.51	-0.37
48	1.98	0.51	-0.39
49	2.02	0.51	-0.4
50	2.06	0.52	-0.41
51	2.1	0.53	-0.41
52	2.14	0.53	-0.42
53	2.18	0.54	-0.43
54	2.22	0.54	-0.44
55	2.26	0.55	-0.44
56	2.3	0.55	-0.45
57	2.34	0.54	-0.44
58	2.38	0.52	-0.44
59	2.42	0.51	-0.44
60	2.46	0.48	-0.43
61	2.5	0.45	-0.42
62	2.54	0.42	-0.39
63	2.58	0.37	-0.37
64	2.62	0.34	-0.35
65	2.66	0.31	-0.33
66	2.7	0.3	-0.3
67	2.74	0.27	-0.28
68	2.78	0.25	-0.25
69	2.82	0.25	-0.22
70	2.86	0.25	-0.2
71	2.9	0.25	-0.17
72	2.94	0.23	-0.15
73	2.98	0.22	-0.12
74	3.02	0.18	-0.1
75	3.06	0.16	-0.08
76	3.1	0.13	-0.04
77	3.14	0.08	-0.02
78	3.18	0.06	0.01
79	3.22	0.05	0.04
80	3.26	0.01	0.12
81	3.46	-0.01	0.2
82	3.5	-0.02	0.27
83	3.54	-0.04	0.34
84	3.58	-0.03	0.35
85	3.62	-0.03	0.37
86	3.66	-0.02	0.39
87	3.7	-0.01	0.42
88	3.74	-0.01	0.45
89	3.78	-0.03	0.48
90	3.82	-0.05	0.5
91	3.86	-0.09	0.51
92	3.9	-0.12	0.53
93	3.94	-0.16	0.55
94	3.98	-0.2	0.58
95	4.02	-0.24	0.61
96	4.06	-0.29	0.63
97	4.1	-0.34	0.65
98	4.14	-0.38	0.66
99	4.18	-0.42	0.65
100	4.22	-0.46	0.64
101	4.26	-0.49	0.64
102	4.3	-0.52	0.62
103	4.34	-0.53	0.61
104	4.38	-0.54	0.61
105	4.42	-0.56	0.6
106	4.46	-0.57	0.6
107	4.5	-0.58	0.6
108	4.54	-0.61	0.6
109	4.58	-0.61	0.6
110	4.62	-0.62	0.61
111	4.66	-0.62	0.64
112	4.7	-0.62	0.68
113	4.74	-0.62	0.71
114	4.78	-0.63	0.74
115	4.82	-0.67	0.75
116	4.86	-0.71	0.77
117	4.9	-0.8	0.78
118	4.94	-0.87	0.8
119	4.98	-0.96	0.83
120	5.02	-1.03	0.84
121	5.06	-1.06	0.86
122	5.1	-1.08	0.87
123	5.14	-1.08	0.86
124	5.18	-1.1	0.84
125	5.22	-1.12	0.81
126	5.26	-1.15	0.77
127	5.3	-1.17	0.74
128	5.34	-1.2	0.7
129	5.38	-1.22	0.67
130	5.42	-1.24	0.63
131	5.46	-1.27	0.6
132	5.5	-1.26	0.56
133	5.54	-1.25	0.52
134	5.58	-1.23	0.5
135	5.62	-1.21	0.48
136	5.66	-1.2	0.46
137	5.7	-1.18	0.46
