6	0.26	-2.91	3.74
7	0.3	-2.89	3.77
8	0.34	-2.87	3.8
9	0.38	-2.85	3.83
10	0.42	-2.84	3.85
11	0.52	-2.85	3.82
12	0.54	-2.86	3.83
13	0.58	-2.89	3.81
14	0.62	-2.93	3.81
15	0.66	-2.97	3.83
16	0.7	-3.02	3.83
17	0.74	-3.08	3.85
18	0.78	-3.16	3.86
19	0.82	-3.23	3.86
20	0.86	-3.29	3.86
21	0.9	-3.32	3.87
22	0.94	-3.34	3.89
23	0.98	-3.37	3.91
24	1.02	-3.39	3.93
25	1.06	-3.42	3.94
26	1.1	-3.43	3.95
27	1.14	-3.44	3.98
28	1.18	-3.45	3.99
29	1.22	-3.49	4.05
30	1.26	-3.53	4.11
31	1.3	-3.57	4.17
32	1.34	-3.61	4.23
33	1.38	-3.64	4.27
34	1.42	-3.68	4.3
35	1.46	-3.73	4.38
36	1.5	-3.79	4.45
37	1.54	-3.84	4.54
38	1.58	-3.87	4.63
39	1.62	-3.89	4.73
40	1.66	-3.97	4.9
41	1.7	-4.13	5.09
42	1.74	-4.33	5.33
43	1.78	-4.54	5.58
44	1.82	-4.71	5.76
45	1.86	-4.82	5.91
46	1.9	-4.89	5.99
47	1.94	-4.95	6.03
48	1.98	-5	6.06
49	2.02	-5.03	6.06
50	2.06	-5.05	6.07
51	2.1	-5.06	6.06
52	2.14	-5.07	6.05
53	2.18	-5.09	6.03
54	2.22	-5.11	6.02
55	2.26	-5.14	5.97
56	2.3	-5.2	5.9
57	2.34	-5.26	5.85
58	2.38	-5.34	5.81
59	2.42	-5.44	5.8
60	2.46	-5.53	5.81
61	2.5	-5.62	5.82
62	2.54	-5.69	5.84
63	2.58	-5.73	5.86
64	2.62	-5.78	5.86
65	2.66	-5.84	5.85
66	2.7	-5.98	5.85
67	2.74	-6.16	5.82
68	2.78	-6.36	5.8
69	2.82	-6.55	5.78
70	2.86	-6.7	5.76
71	2.9	-6.84	5.73
72	2.94	-6.95	5.72
73	2.98	-7.06	5.73
74	3.02	-7.17	5.75
75	3.06	-7.26	5.77
76	3.1	-7.34	5.81
77	3.14	-7.39	5.81
78	3.18	-7.43	5.82
79	3.22	-7.44	5.82
80	3.26	-7.45	5.82
81	3.3	-7.45	5.85
82	3.34	-7.44	5.86
83	3.38	-7.43	5.9
84	3.42	-7.42	5.94
85	3.46	-7.39	6
86	3.66	-7.35	6.07
87	3.7	-7.31	6.12
88	3.74	-7.27	6.17
89	3.78	-7.24	6.19
90	3.82	-7.23	6.21
91	3.86	-7.22	6.25
92	3.9	-7.21	6.29
93	3.94	-7.21	6.33
94	3.98	-7.24	6.37
95	4.02	-7.28	6.41
96	4.06	-7.32	6.44
97	4.1	-7.36	6.47
98	4.14	-7.38	6.5
99	4.18	-7.39	6.51
100	4.22	-7.4	6.52
101	4.26	-7.41	6.52
102	4.3	-7.42	6.52
103	4.34	-7.43	6.51
104	4.38	-7.41	6.47
105	4.42	-7.39	6.41
106	4.46	-7.36	6.33
107	4.5	-7.3	6.23
108	4.54	-7.24	6.13
109	4.58	-7.18	6.03
110	4.62	-7.14	5.95
111	4.66	-7.11	5.87
112	4.7	-7.08	5.78
113	4.74	-7.05	5.72
114	4.78	-7	5.64
115	4.82	-6.97	5.59
116	4.86	-6.94	5.57
117	4.9	-6.91	5.54
118	4.94	-6.91	5.51
119	4.98	-6.9	5.47
120	5.02	-6.91	5.43
121	5.06	-6.93	5.38
122	5.1	-6.95	5.33
123	5.14	-6.96	5.28
124	5.18	-6.97	5.23
125	5.22	-6.99	5.2
126	5.26	-7	5.17
127	5.3	-7.02	5.13
128	5.34	-7.07	5.07
129	5.38	-7.14	4.99
130	5.42	-7.2	4.91
131	5.46	-7.26	4.84
132	5.5	-7.32	4.78
133	5.54	-7.35	4.7
134	5.58	-7.4	4.6
135	5.62	-7.47	4.45
136	5.66	-7.57	4.27
137	5.7	-7.65	4.08
138	5.74	-7.73	3.9
139	5.78	-7.77	3.75
140	5.82	-7.76	3.63
141	5.86	-7.74	3.51
142	5.9	-7.71	3.39
143	5.94	-7.67	3.26
144	5.98	-7.63	3.13
145	6.02	-7.59	3.03
146	6.06	-7.56	2.93
147	6.1	-7.54	2.83
148	6.14	-7.53	2.75
149	6.18	-7.52	2.67
150	6.22	-7.51	2.58
151	6.26	-7.47	2.48
152	6.3	-7.43	2.38
153	6.34	-7.4	2.28
154	6.38	-7.37	2.19
155	6.42	-7.37	2.06
156	6.46	-7.37	1.82
157	6.5	-7.37	1.43
158	6.54	-7.39	0.99
159	6.58	-7.43	0.57
160	6.62	-7.46	0.27
161	6.66	-7.48	0.1
162	6.7	-7.5	0.01
163	6.74	-7.52	-0.04
164	6.78	-7.55	-0.06
165	6.82	-7.58	-0.08
166	6.86	-7.62	-0.11
167	6.9	-7.61	-0.12
168	6.94	-7.59	-0.14
169	6.98	-7.54	-0.17
170	7.02	-7.49	-0.25
171	7.06	-7.46	-0.36
172	7.1	-7.46	-0.5
173	7.14	-7.46	-0.64
174	7.18	-7.44	-0.72
175	7.22	-7.42	-0.76
176	7.26	-7.4	-0.79
177	7.3	-7.41	-0.82
178	7.34	-7.43	-0.93
179	7.38	-7.47	-1.07
180	7.42	-7.49	-1.22
181	7.46	-7.49	-1.36
182	7.5	-7.43	-1.42
183	7.54	-7.33	-1.47
184	7.58	-7.21	-1.46
185	7.62	-7.11	-1.43
186	7.66	-7.01	-1.39
187	7.7	-6.93	-1.35
188	7.74	-6.87	-1.34
189	7.78	-6.82	-1.36
190	7.82	-6.77	-1.44
191	7.86	-6.7	-1.52
192	7.9	-6.63	-1.59
193	7.94	-6.54	-1.68
194	7.98	-6.44	-1.76
195	8.02	-6.32	-1.85
196	8.06	-6.15	-1.97
197	8.1	-5.98	-2.07
198	8.14	-5.81	-2.14
199	8.18	-5.68	-2.16
200	8.22	-5.58	-2.14
201	8.26	-5.49	-2.12
202	8.3	-5.41	-2.11
203	8.34	-5.36	-2.15
204	8.38	-5.32	-2.24
205	8.42	-5.27	-2.35
206	8.46	-5.22	-2.47
207	8.5	-5.15	-2.56
208	8.54	-5.09	-2.63
209	8.58	-5.05	-2.65
210	8.62	-5	-2.64
211	8.66	-4.92	-2.62
212	8.7	-4.86	-2.58
213	8.74	-4.78	-2.56
214	8.78	-4.72	-2.53
215	8.82	-4.71	-2.51
216	8.86	-4.71	-2.48
217	8.9	-4.72	-2.41
218	8.94	-4.73	-2.35
219	8.98	-4.73	-2.29
220	9.02	-4.74	-2.24
221	9.06	-4.71	-2.22
222	9.1	-4.68	-2.19
223	9.14	-4.61	-2.17
224	9.18	-4.52	-2.14
225	9.22	-4.44	-2.08
226	9.26	-4.38	-2
227	9.3	-4.34	-1.86
228	9.34	-4.3	-1.69
229	9.38	-4.28	-1.52
230	9.42	-4.28	-1.35
231	9.46	-4.29	-1.22
232	9.5	-4.3	-1.12
233	9.54	-4.28	-1.03
234	9.58	-4.25	-0.98
235	9.62	-4.18	-0.94
236	9.66	-4.09	-0.9
237	9.7	-4.03	-0.84
238	9.74	-3.92	-0.73
239	9.78	-3.8	-0.57
240	9.82	-3.65	-0.39
241	9.86	-3.44	-0.2
242	9.9	-3.25	-0.04
243	9.94	-3.12	0.1
244	9.98	-3.06	0.23
245	10.02	-3.06	0.36
246	10.06	-3.08	0.51
247	10.1	-3.11	0.66
248	10.14	-3.15	0.81
249	10.18	-3.2	0.92
250	10.22	-3.24	1.01
251	10.26	-3.28	1.08
252	10.3	-3.33	1.19
253	10.34	-3.4	1.32
254	10.38	-3.47	1.41
255	10.42	-3.48	1.49
256	10.46	-3.49	1.52
257	10.5	-3.46	1.57
258	10.54	-3.46	1.71
259	10.58	-3.47	1.93
260	10.62	-3.45	2.21
261	10.66	-3.43	2.51
262	10.7	-3.41	2.77
263	10.74	-3.43	2.95
264	10.78	-3.47	3.06
265	10.82	-3.52	3.15
266	10.86	-3.55	3.25
267	10.9	-3.57	3.41
268	10.94	-3.64	3.58
269	10.98	-3.79	3.74
270	11.02	-3.97	3.89
271	11.06	-4.15	4.02
272	11.1	-4.33	4.16
273	11.14	-4.47	4.31
274	11.18	-4.6	4.48
275	11.22	-4.76	4.68
276	11.26	-4.93	4.87
277	11.3	-5.14	5.06
278	11.34	-5.35	5.22
279	11.38	-5.52	5.33
280	11.42	-5.65	5.36
281	11.46	-5.75	5.36
282	11.5	-5.84	5.32
283	11.54	-5.92	5.29
284	11.58	-5.99	5.28
285	11.62	-6.06	5.27
286	11.66	-6.16	5.29
287	11.7	-6.27	5.31
288	11.74	-6.38	5.38
289	11.78	-6.49	5.47
290	11.82	-6.56	5.56
291	11.86	-6.62	5.65
292	11.9	-6.71	5.7
293	11.94	-6.83	5.74
294	11.98	-7.01	5.81
295	12.02	-7.26	5.9
296	12.06	-7.52	6
297	12.1	-7.74	6.08
298	12.14	-7.91	6.14
299	12.18	-8	6.14
300	12.22	-8.07	6.11
301	12.26	-8.14	6.09
302	12.3	-8.2	6.07
303	12.34	-8.3	6.1
304	12.38	-8.38	6.12
305	12.42	-8.44	6.15
306	12.46	-8.47	6.17
307	12.5	-8.49	6.17
308	12.54	-8.48	6.17
309	12.58	-8.49	6.18
310	12.62	-8.5	6.17
311	12.66	-8.51	6.15
312	12.7	-8.56	6.12
313	12.74	-8.59	6.06
314	12.78	-8.62	5.98
315	12.82	-8.62	5.86
316	12.86	-8.59	5.71
317	12.9	-8.58	5.54
318	12.94	-8.55	5.4
319	12.98	-8.56	5.33
320	13.02	-8.57	5.27
321	13.06	-8.61	5.26
322	13.1	-8.71	5.24
323	13.14	-8.82	5.16
324	13.18	-8.98	5.05
325	13.22	-9.13	4.9
326	13.26	-9.22	4.73
327	13.3	-9.28	4.56
328	13.34	-9.27	4.39
329	13.38	-9.22	4.24
330	13.42	-9.2	4.09
331	13.46	-9.15	3.98
332	13.5	-9.14	3.91
333	13.54	-9.12	3.84
334	13.58	-9.11	3.77
335	13.62	-9.12	3.68
336	13.66	-9.13	3.55
337	13.7	-9.17	3.41
338	13.74	-9.21	3.29
339	13.78	-9.28	3.16
340	13.82	-9.33	3.01
341	13.86	-9.39	2.8
342	13.9	-9.46	2.52
343	13.94	-9.54	2.19
344	13.98	-9.64	1.88
345	14.02	-9.7	1.64
346	14.06	-9.74	1.47
347	14.1	-9.73	1.37
348	14.14	-9.69	1.28
349	14.18	-9.66	1.19
350	14.22	-9.64	1.12
351	14.26	-9.64	1.08
352	14.3	-9.65	1.05
353	14.34	-9.67	1.03
354	14.38	-9.66	0.99
355	14.42	-9.64	0.9
356	14.46	-9.61	0.78
357	14.5	-9.56	0.64
358	14.54	-9.52	0.5
359	14.58	-9.5	0.4
360	14.62	-9.46	0.35
361	14.66	-9.45	0.32
362	14.7	-9.44	0.32
363	14.74	-9.44	0.28
364	14.78	-9.44	0.18
365	14.82	-9.41	0.08
366	14.86	-9.37	-0.06
367	14.9	-9.34	-0.19
368	14.94	-9.3	-0.32
369	14.98	-9.26	-0.43
370	15.02	-9.2	-0.53
371	15.06	-9.09	-0.55
372	15.1	-8.97	-0.5
373	15.14	-8.83	-0.43
374	15.18	-8.69	-0.33
375	15.22	-8.56	-0.24
376	15.26	-8.46	-0.17
377	15.3	-8.39	-0.1
378	15.34	-8.35	-0.04
379	15.38	-8.33	-0.03
380	15.42	-8.31	-0.06
381	15.46	-8.31	-0.12
382	15.5	-8.29	-0.18
383	15.54	-8.27	-0.26
384	15.58	-8.22	-0.32
385	15.62	-8.15	-0.35
386	15.66	-8.05	-0.38
387	15.7	-7.91	-0.35
388	15.74	-7.72	-0.32
